Date exported;Status;Employee number (salary administration);Branch;Hour Code;Journey date;Journey Distance;Distance Unit of Measure;Mobility type;Travel route;Fuel type
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45631;63;km;Public Transport;Home <> Valcon Office;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45630;33;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45630;33;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45628;63;km;Public Transport;Home <> Valcon Office;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45628;22;km;Public Transport;Valcon Office <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45628;74;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45623;33;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45596;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45596;59;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45623;33;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45621;74;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45594;59;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45621;74;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45618;63;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45594;22;km;Public Transport;Valcon Office <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45594;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45618;63;km;Public Transport;Home <> Valcon Office;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45616;65;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45589;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45589;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45583;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45583;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45616;65;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45609;33;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45609;33;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45608;63;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45587;59;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45608;63;km;Public Transport;Home <> Valcon Office;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45607;74;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45607;74;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45603;63;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45587;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45582;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45582;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45580;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45580;59;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45603;63;km;Public Transport;Home <> Valcon Office;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45602;33;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45602;33;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45600;74;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45600;74;km;Public Transport;Home <> Client;
45663;Exported;00000433;VANL;VANL - NCG - IE Team - BMC Self-billing;45646;84;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000433;VANL;VANL - NCG - IE Team - BMC Self-billing;45644;188;km;Public Transport;Home <> Client;
45663;Exported;00000433;VANL;VANL - NCG - IE Team - BMC Self-billing;45643;188;km;Public Transport;Home <> Client;
45663;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45644;215;km;Public Transport;Home <> Client;
45663;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45643;2;km;Public Transport;Home <> Client;
45663;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45643;2;km;Public Transport;Home <> Client;
45663;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45642;215;km;Public Transport;Home <> Client;
45663;Exported;00000243;VANL;VANL - CZ - Generative AI - CZ zorgkantoor Hourly;45645;84;km;Personal Car;Home <> Client;Diesel
45663;Exported;00000243;VANL;VANL - CZ - Generative AI - CZ zorgkantoor Hourly;45645;84;km;Personal Car;Home <> Client;Diesel
45663;Exported;00000243;VANL;VANL - CZ - Generative AI - CZ zorgkantoor Hourly;45643;84;km;Personal Car;Home <> Client;Diesel
45663;Exported;00000243;VANL;VANL - CZ - Generative AI - CZ zorgkantoor Hourly;45643;84;km;Personal Car;Home <> Client;Diesel
45663;Exported;00000694;VANL;VANL - Nederlandse Spoorwegen - NS - Verloren Goed ComIT - NS Self-billing;45639;151;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000694;VANL;VANL - Nederlandse Spoorwegen - NS - Verloren Goed ComIT - NS Self-billing;45645;142;km;Public Transport;Home <> Client;
45663;Exported;00000694;VANL;VANL - Nederlandse Spoorwegen - NS - Verloren Goed ComIT - NS Self-billing;45645;142;km;Public Transport;Home <> Client;
45663;Exported;00000694;VANL;VANL - Nederlandse Spoorwegen - NS - Verloren Goed ComIT - NS Self-billing;45638;142;km;Public Transport;Home <> Client;
45663;Exported;00000694;VANL;VANL - Nederlandse Spoorwegen - NS - Verloren Goed ComIT - NS Self-billing;45638;142;km;Public Transport;Home <> Client;
45663;Exported;00000694;VANL;VANL - Nederlandse Spoorwegen - NS - Verloren Goed ComIT - NS Self-billing;45637;142;km;Public Transport;Home <> Client;
45663;Exported;00000694;VANL;VANL - Nederlandse Spoorwegen - NS - Verloren Goed ComIT - NS Self-billing;45637;142;km;Public Transport;Home <> Client;
45663;Exported;00000554;VANL;VANL - Alliander - Gericht Opleiden - Staffing MS Self-billing;45645;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000554;VANL;VANL - Alliander - Gericht Opleiden - Staffing MS Self-billing;45645;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000554;VANL;VANL - Gemeente Amsterdam - EvdS - Taskforce Congestie Amsterdam - Middenspanning - Alliander Hourly;45644;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000554;VANL;VANL - Gemeente Amsterdam - EvdS - Taskforce Congestie Amsterdam - Middenspanning - Alliander Hourly;45644;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000554;VANL;VANL - Alliander - Gericht Opleiden - Staffing MS Self-billing;45643;45;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000554;VANL;VANL - Alliander - Gericht Opleiden - Staffing MS Self-billing;45643;45;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000464;VANL;VANL - CZ - Generative AI - CZ zorgkantoor Hourly;45646;64;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;00000872;VANL;VANL - BDR Thermea Group - BDR Thermea Group BI 2024 - BDR Thermea Group Hourly grouped;45645;58;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000872;VANL;VANL - BDR Thermea Group - BDR Thermea Group BI 2024 - BDR Thermea Group Hourly grouped;45645;58;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000883;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45644;66;km;Personal Car;Home <> Client;Hybrid
45663;Exported;00000883;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45644;66;km;Personal Car;Home <> Client;Hybrid
45663;Exported;00000883;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45642;27;km;Personal Car;Home <> Client;Hybrid
45663;Exported;00000883;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45642;27;km;Personal Car;Home <> Client;Hybrid
45663;Exported;00000865;VANL;VANL - NCG - Stad & Ommeland - BMC Self-billing;45645;40;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000865;VANL;VANL - NCG - Stad & Ommeland - BMC Self-billing;45645;40;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000844;VANL;VANL - Luchtverkeersleiding Nederland (LVNL) - ICAS Transitie Office - Luchtverkeersleiding Nederland (LVNL) Hourly;45642;40;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000844;VANL;VANL - Luchtverkeersleiding Nederland (LVNL) - ICAS Transitie Office - Luchtverkeersleiding Nederland (LVNL) Hourly;45642;40;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000844;VANL;VANL - Luchtverkeersleiding Nederland (LVNL) - ICAS Transitie Office - Luchtverkeersleiding Nederland (LVNL) Hourly;45645;23;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000844;VANL;VANL - Luchtverkeersleiding Nederland (LVNL) - ICAS Transitie Office - Luchtverkeersleiding Nederland (LVNL) Hourly;45645;23;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000844;VANL;VANL - Luchtverkeersleiding Nederland (LVNL) - ICAS Transitie Office - Luchtverkeersleiding Nederland (LVNL) Hourly;45644;23;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000844;VANL;VANL - Luchtverkeersleiding Nederland (LVNL) - ICAS Transitie Office - Luchtverkeersleiding Nederland (LVNL) Hourly;45644;23;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000844;VANL;VANL - Luchtverkeersleiding Nederland (LVNL) - ICAS Transitie Office - Luchtverkeersleiding Nederland (LVNL) Hourly;45643;23;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000844;VANL;VANL - Luchtverkeersleiding Nederland (LVNL) - ICAS Transitie Office - Luchtverkeersleiding Nederland (LVNL) Hourly;45643;23;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000495;VANL;VANL - VolkerWessels Telecom - FiberWorkz - VolkerWessels Telecom Hourly grouped;45646;80;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000846;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45644;39;km;Public Transport;Home <> Client;
45663;Exported;00000846;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45644;39;km;Public Transport;Home <> Client;
45663;Exported;00000349;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45645;9;km;Public Transport;Home <> Client;
45663;Exported;00000349;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45645;9;km;Public Transport;Home <> Client;
45663;Exported;00000349;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45644;7;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000349;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45644;7;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000349;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45643;7;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000349;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45643;7;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000349;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45638;9;km;Personal Car;Home <> Client;Petrol
45663;Exported;00000349;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45638;9;km;Personal Car;Home <> Client;Petrol
45663;Exported;00000349;VANL;VANL - Remeha - Migration of sales reporting - Remeha Investment;45637;7;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000349;VANL;VANL - Remeha - Migration of sales reporting - Remeha Investment;45637;7;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000349;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45636;7;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000349;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45636;7;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000349;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45632;7;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000349;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45632;7;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000349;VANL;VANL - Remeha - Migration of sales reporting - Remeha Investment;45630;7;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000349;VANL;VANL - Remeha - Migration of sales reporting - Remeha Investment;45630;7;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45646;60;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45646;60;km;Personal Car;Home <> Client;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45645;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45645;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;00000576;VANL;VANL - Rabobank - Chain Housing Transformatie 2024 - Magnit Self-billing;45646;50;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000576;VANL;VANL - Rabobank - Chain Housing Transformatie 2024 - Magnit Self-billing;45646;50;km;Public Transport;Home <> Valcon Office;
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45644;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45644;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45643;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45643;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45642;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45642;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45638;91;km;Personal Car;Home <> Client;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45638;91;km;Personal Car;Home <> Client;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45637;72;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45637;72;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45636;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45636;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45635;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45635;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45630;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45630;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45629;60;km;Personal Car;Home <> Client;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45629;60;km;Personal Car;Home <> Client;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45628;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45628;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45625;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;00000667;VANL;FCNL - NS - CCM Low Coding - NS Self-billing;45645;42;km;Public Transport;Home <> Client;
45663;Exported;00000667;VANL;FCNL - NS - CCM Low Coding - NS Self-billing;45645;42;km;Public Transport;Home <> Client;
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45625;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45624;63;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;10115556;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45624;63;km;Personal Car;Home <> Valcon Office;Petrol
